time,.id,.scantype,.range,.azimuth1,.azimuth2,.VrelRad,.RCS1,.RCS2,.rangevar,.vrelradvar,.azimuthvar,.SNR
2023/08/08/18:00:55.689430,20,"(1, 1, 1, 1)","(9.869686126708984, 14.401684761047363, 17.358928680419922, 26.606037139892578)","(-0.13374802470207214, -0.16327805817127228, 0.016586674377322197, -0.04343215748667717)","(0.08974061161279678, 0.06049821525812149, -0.208340123295784, 0.18091937899589539)","(0.0, 0.004577776417136192, 0.0, 0.0)","(-6.884975910186768, -31.482894897460938, -43.287452697753906, -29.178747177124023)","(-9.085360527038574, -36.88161849975586, -32.88674545288086, -21.378215789794922)","(0.16891995072364807, 0.23361918330192566, 0.4847865104675293, 0.29801324009895325)","(0.0012207403779029846, 0.0025940733030438423, 0.01541184727102518, 0.004730368964374065)","(0.0, 1.5259254723787308e-05, 0.0003814813680946827, 4.577776417136192e-05)","(30.799999237060547, 26.399999618530273, 17.299999237060547, 23.100000381469727)"
2023/08/08/18:00:55.730435,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.294930458068848, 9.851374626159668, 10.547197341918945, 11.98919677734375, 12.588885307312012, 13.467818260192871, 14.745018005371094, 15.91235065460205, 16.800439834594727, 17.72972869873047, 19.505905151367188, 20.929594039916992, 22.67830467224121, 22.980438232421875, 24.559770584106445, 26.148258209228516, 27.370525360107422, 28.331857681274414, 28.785058975219727)","(-0.5519623160362244, 0.32118701934814453, -0.33297985792160034, 0.6635628342628479, 0.3169684410095215, -0.2879177927970886, -1.0854203701019287, -0.9201289415359497, -0.9004741907119751, -0.7908871173858643, -0.7208012342453003, -0.6556050181388855, -0.608433723449707, -0.5890666246414185, -0.5391148328781128, -0.4806300103664398, -0.48024651408195496, 1.094049334526062, -0.4421834647655487)","(0.1836039274930954, -0.4016276001930237, 0.3895471394062042, -0.09031587839126587, -0.40584617853164673, 0.4361432194709778, -0.18015237152576447, -0.08954886347055435, -0.07861891388893127, -0.005464973393827677, 0.043144527822732925, 0.09319217503070831, 0.13384391367435455, 0.15282750129699707, 0.1947256326675415, 0.2466908097267151, 0.24707432091236115, 0.18341217935085297, 0.28235694766044617)","(0.0, 0.0, 0.0, 0.0, 0.009155552834272385, 0.0, 0.0, -0.009155552834272385, 0.004577776417136192, 0.0, 0.01831110566854477, -0.004577776417136192, 0.0, 0.0, -0.013733329251408577, -0.004577776417136192, -0.009155552834272385, 0.004577776417136192, 0.0)","(-28.376110076904297, 18.527786254882812, 7.2603535652160645, -30.112613677978516, -34.35163497924805, -29.529708862304688, 1.8677327632904053, -3.143406391143799, -8.493301391601562, -16.138187408447266, -11.816766738891602, -4.248176574707031, -12.09143352508545, -10.849329948425293, -10.44953727722168, -11.676382064819336, -10.638751983642578, 7.010101795196533, -13.855402946472168)","(-35.5754280090332, 19.72716522216797, 8.261360168457031, -40.3149528503418, -32.950836181640625, -26.529739379882812, -24.930570602416992, -23.54197883605957, -28.092287063598633, -30.936613082885742, -23.218481063842773, -14.047670364379883, -20.89297103881836, -19.049654006958008, -17.651905059814453, -16.87673568725586, -15.839106559753418, -18.988616943359375, -17.056795120239258)","(0.027924437075853348, 0.00839259009808302, 0.0006103701889514923, 0.16891995072364807, 0.16891995072364807, 0.02075258642435074, 0.037690360099077225, 0.0033570360392332077, 0.02075258642435074, 0.09277626872062683, 0.037690360099077225, 0.001831110566854477, 0.015259254723787308, 0.004577776417136192, 0.037690360099077225, 0.027924437075853348, 0.027924437075853348, 0.09277626872062683, 0.037690360099077225)","(0.0196844395250082, 0.01235999632626772, 0.004425183869898319, 0.03906369209289551, 0.03906369209289551, 0.01754814386367798, 0.021973326802253723, 0.008850367739796638, 0.01754814386367798, 0.031128879636526108, 0.021973326802253723, 0.0070192571729421616, 0.015564439818263054, 0.00991851557046175, 0.021973326802253723, 0.0196844395250082, 0.0196844395250082, 0.031128879636526108, 0.021973326802253723)","(6.103701889514923e-05, 1.5259254723787308e-05, 0.0, 0.00022888882085680962, 0.00015259254723787308, 3.0518509447574615e-05, 0.00022888882085680962, 3.0518509447574615e-05, 7.629627361893654e-05, 0.0001831110566854477, 9.155552834272385e-05, 1.5259254723787308e-05, 4.577776417136192e-05, 1.5259254723787308e-05, 6.103701889514923e-05, 4.577776417136192e-05, 4.577776417136192e-05, 0.0004425183869898319, 6.103701889514923e-05)","(21.700000762939453, 25.200000762939453, 34.5, 15.600000381469727, 15.699999809265137, 22.799999237060547, 20.100000381469727, 28.899999618530273, 22.299999237060547, 17.799999237060547, 20.899999618530273, 30.299999237060547, 23.600000381469727, 27.100000381469727, 20.299999237060547, 21.100000381469727, 21.200000762939453, 17.799999237060547, 20.299999237060547)"
2023/08/08/18:00:55.758681,20,"(1, 1, 1, 1)","(9.869686126708984, 14.401684761047363, 17.99981689453125, 26.651813507080078)","(-0.13374802470207214, -0.16385331749916077, -0.20258751511573792, -0.043528031557798386)","(0.08964473754167557, 0.0599229522049427, 0.022051647305488586, 0.18082350492477417)","(0.0, 0.004577776417136192, 0.004577776417136192, 0.0)","(-6.897182941436768, -31.32114601135254, -34.62630081176758, -29.016998291015625)","(-9.097567558288574, -36.722923278808594, -44.4257926940918, -21.216466903686523)","(0.16891995072364807, 0.23361918330192566, 0.5256813168525696, 0.29801324009895325)","(0.0010681478306651115, 0.002288888208568096, 0.01739555038511753, 0.004272591322660446)","(0.0, 1.5259254723787308e-05, 0.0005798516795039177, 4.577776417136192e-05)","(30.899999618530273, 26.799999237060547, 16.399999618530273, 23.899999618530273)"
2023/08/08/18:00:55.799952,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.304086685180664, 9.851374626159668, 10.556352615356445, 11.760307312011719, 12.025818824768066, 12.694173812866211, 13.403729438781738, 14.758750915527344, 16.379283905029297, 16.66310691833496, 17.619861602783203, 18.956571578979492, 19.927061080932617, 20.993682861328125, 22.41279411315918, 23.09946060180664, 24.069948196411133, 24.779502868652344, 26.107059478759766, 27.178258895874023, 28.405101776123047)","(-0.5523458123207092, 0.32137879729270935, -0.33240461349487305, 0.31754371523857117, -0.10862833261489868, 0.31428390741348267, -0.2878219187259674, -0.17765957117080688, -0.9012412428855896, -0.8940504789352417, 1.0130335092544556, -0.737196147441864, 0.3120787441730499, -0.6584813594818115, -0.6065161824226379, -0.5959697365760803, -0.548510730266571, -0.5864779353141785, -0.4923269748687744, -0.4780413508415222, -0.44697728753089905)","(0.18331630527973175, -0.40143585205078125, 0.3901223838329315, -0.40527090430259705, 0.641031801700592, -0.4082430899143219, 0.436239093542099, -1.080051302909851, -0.07909829914569855, -0.07449621707201004, 0.1425686925649643, 0.03087230585515499, -0.4107359051704407, 0.09098701179027557, 0.1361449509859085, 0.14602024853229523, 0.18667198717594147, 0.15416976809501648, 0.23671963810920715, 0.24860835075378418, 0.27698785066604614)","(0.0, 0.0, 0.0, 0.0, 0.013733329251408577, 0.0, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.0, -0.004577776417136192, 0.013733329251408577, -0.027466658502817154, 0.0, -0.004577776417136192, 0.0, 0.0)","(-27.900020599365234, 18.512527465820312, 7.013153553009033, -33.207191467285156, -41.019927978515625, -33.97930908203125, -30.17059898376465, -25.205236434936523, -9.021271705627441, -7.367167949676514, -10.132144927978516, -16.281625747680664, -21.164587020874023, -4.620502471923828, -9.863582611083984, -19.31821632385254, -12.936796188354492, -19.33042335510254, -13.766900062561035, -6.668294429779053, -12.311166763305664)","(-35.09933853149414, 19.711904525756836, 8.0111083984375, -31.8094425201416, -30.817590713500977, -32.58156204223633, -27.170629501342773, 1.3946958780288696, -28.620258331298828, -26.969207763671875, -35.73107147216797, -28.080080032348633, -19.76378631591797, -14.218573570251465, -18.66512107849121, -27.71996307373047, -20.139163970947266, -27.33237648010254, -19.56846809387207, -11.465804100036621, -15.710928916931152)","(0.027924437075853348, 0.00839259009808302, 0.0006103701889514923, 0.09277626872062683, 0.16891995072364807, 0.12512588500976562, 0.02075258642435074, 0.037690360099077225, 0.02075258642435074, 0.015259254723787308, 0.16891995072364807, 0.06866664439439774, 0.05081331729888916, 0.0013733329251408577, 0.011291848495602608, 0.06866664439439774, 0.05081331729888916, 0.09277626872062683, 0.05081331729888916, 0.011291848495602608, 0.037690360099077225)","(0.0158696249127388, 0.010071108117699623, 0.0035096285864710808, 0.025177771225571632, 0.0317392498254776, 0.028229622170329094, 0.014191106893122196, 0.017853328958153725, 0.014191106893122196, 0.012665181420743465, 0.0317392498254776, 0.022431105375289917, 0.019989624619483948, 0.0050355540588498116, 0.011291848495602608, 0.022431105375289917, 0.019989624619483948, 0.025177771225571632, 0.019989624619483948, 0.011291848495602608, 0.017853328958153725)","(6.103701889514923e-05, 1.5259254723787308e-05, 0.0, 0.00010681478306651115, 0.00015259254723787308, 0.00012207403779029846, 3.0518509447574615e-05, 4.577776417136192e-05, 7.629627361893654e-05, 6.103701889514923e-05, 0.0005035554058849812, 0.00013733329251408577, 6.103701889514923e-05, 0.0, 3.0518509447574615e-05, 0.00010681478306651115, 7.629627361893654e-05, 0.00013733329251408577, 7.629627361893654e-05, 3.0518509447574615e-05, 6.103701889514923e-05)","(22.0, 25.200000762939453, 34.400001525878906, 17.700000762939453, 15.899999618530273, 16.0, 22.100000381469727, 20.0, 22.600000381469727, 23.100000381469727, 15.600000381469727, 18.200000762939453, 19.0, 31.200000762939453, 24.299999237060547, 18.700000762939453, 20.0, 17.100000381469727, 19.600000381469727, 24.200000762939453, 21.0)"
2023/08/08/18:00:55.838836,20,"(1, 1, 1, 1)","(9.860530853271484, 14.401684761047363, 15.770440101623535, 26.546525955200195)","(-0.13384391367435455, -0.1647162139415741, -0.00076701381476596, -0.04410329461097717)","(0.08954886347055435, 0.05906006321310997, 0.2246391624212265, 0.18024824559688568)","(0.0, 0.0, 0.0, 0.004577776417136192)","(-6.900235176086426, -31.455427169799805, -40.82155990600586, -29.73723602294922)","(-9.100619316101074, -36.85720443725586, -28.0220947265625, -21.939756393432617)","(0.16891995072364807, 0.23361918330192566, 0.4121524691581726, 0.3231910169124603)","(0.0012207403779029846, 0.0027466658502817154, 0.01144444104284048, 0.006256294436752796)","(0.0, 1.5259254723787308e-05, 0.0001831110566854477, 6.103701889514923e-05)","(30.700000762939453, 26.5, 19.600000381469727, 22.899999618530273)"
2023/08/08/18:00:55.882303,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.308664321899414, 9.851374626159668, 10.556352615356445, 11.975462913513184, 13.412884712219238, 14.740440368652344, 16.1778621673584, 17.221595764160156, 17.74346160888672, 19.666128158569336, 20.943326950073242, 22.325815200805664, 23.451948165893555, 24.816125869750977, 26.148258209228516, 27.452924728393555, 28.22199249267578, 29.398479461669922)","(-0.5512911677360535, 0.32128289341926575, -0.33250048756599426, 0.03547438979148865, -0.28695905208587646, -0.17852246761322021, -0.9045010209083557, -0.9273197054862976, -0.7747797966003418, -0.7021052837371826, -0.6543586254119873, -0.5942439436912537, -0.5875325798988342, -0.5466890931129456, -0.49510741233825684, -0.45579794049263, -0.4648103713989258, -0.4134204387664795)","(0.1842750608921051, -0.40153172612190247, 0.3900265097618103, -0.7307723760604858, 0.43719786405563354, -1.0818729400634766, -0.08111170679330826, -0.09347980469465256, 0.0052732196636497974, 0.057909540832042694, 0.09424681961536407, 0.14755427837371826, 0.15330688655376434, 0.1882060170173645, 0.23413096368312836, 0.26931771636009216, 0.2610723078250885, 0.30901068449020386)","(0.0, 0.0, 0.0, 0.004577776417136192, 0.004577776417136192, 0.0, 0.004577776417136192, 0.004577776417136192, 0.0, 0.0, 0.0, -0.004577776417136192, -0.01831110566854477, 0.009155552834272385, 0.0, 0.0, 0.013733329251408577, -0.009155552834272385)","(-28.46461296081543, 18.512527465820312, 7.126071929931641, -40.44618225097656, -29.80437660217285, -26.126895904541016, -7.144382953643799, -11.764884948730469, -19.13205337524414, -12.054811477661133, -5.743583679199219, -15.170750617980957, -11.502426147460938, -10.623493194580078, -12.063966751098633, -12.051759719848633, -10.492263793945312, -16.058839797973633)","(-35.6639289855957, 19.714956283569336, 8.124027252197266, -28.84609603881836, -26.606037139892578, 0.6714072227478027, -26.941740036010742, -32.3648796081543, -32.93252182006836, -23.056734085083008, -15.543076515197754, -23.56944465637207, -19.501327514648438, -17.82280921936035, -17.664113998413086, -15.851313591003418, -14.493240356445312, -17.658010482788086)","(0.027924437075853348, 0.00839259009808302, 0.0006103701889514923, 0.16891995072364807, 0.015259254723787308, 0.037690360099077225, 0.015259254723787308, 0.06866664439439774, 0.12512588500976562, 0.037690360099077225, 0.0025940733030438423, 0.015259254723787308, 0.00839259009808302, 0.027924437075853348, 0.037690360099077225, 0.011291848495602608, 0.00839259009808302, 0.06866664439439774)","(0.01739555038511753, 0.010986663401126862, 0.0039674062281847, 0.034485917538404465, 0.013733329251408577, 0.019379254430532455, 0.013733329251408577, 0.024414807558059692, 0.03082369454205036, 0.019379254430532455, 0.0068666646257042885, 0.013733329251408577, 0.010986663401126862, 0.01739555038511753, 0.019379254430532455, 0.01235999632626772, 0.010986663401126862, 0.024414807558059692)","(6.103701889514923e-05, 1.5259254723787308e-05, 0.0, 0.00013733329251408577, 3.0518509447574615e-05, 4.577776417136192e-05, 6.103701889514923e-05, 0.0002136295661330223, 0.00022888882085680962, 7.629627361893654e-05, 1.5259254723787308e-05, 3.0518509447574615e-05, 3.0518509447574615e-05, 6.103701889514923e-05, 6.103701889514923e-05, 3.0518509447574615e-05, 1.5259254723787308e-05, 9.155552834272385e-05)","(21.899999618530273, 25.299999237060547, 34.29999923706055, 15.699999809265137, 23.600000381469727, 20.100000381469727, 23.899999618530273, 18.600000381469727, 16.399999618530273, 20.799999237060547, 29.200000762939453, 23.100000381469727, 25.399999618530273, 21.600000381469727, 20.700000762939453, 24.600000381469727, 25.100000381469727, 18.299999237060547)"
2023/08/08/18:00:55.908846,20,"(1, 1, 1, 1)","(9.860530853271484, 14.401684761047363, 17.29483985900879, 26.505325317382812)","(-0.13365215063095093, -0.16318218410015106, 0.017928946763277054, -0.04448680207133293)","(0.08974061161279678, 0.060594089329242706, -0.20718960464000702, 0.17986473441123962)","(0.0, 0.0, 0.0, 0.0)","(-6.912442207336426, -31.232643127441406, -43.968017578125, -29.395427703857422)","(-9.10977554321289, -36.63441848754883, -33.56731033325195, -21.594898223876953)","(0.16891995072364807, 0.23361918330192566, 0.5256813168525696, 0.29801324009895325)","(0.0012207403779029846, 0.0025940733030438423, 0.019379254430532455, 0.004730368964374065)","(0.0, 1.5259254723787308e-05, 0.0005493331700563431, 4.577776417136192e-05)","(30.700000762939453, 26.700000762939453, 16.799999237060547, 23.299999237060547)"
2023/08/08/18:00:55.959932,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.290352821350098, 9.851374626159668, 10.547197341918945, 12.0120849609375, 13.444929122924805, 14.749595642089844, 15.802484512329102, 16.956083297729492, 17.638172149658203, 18.979461669921875, 19.945371627807617, 20.801416397094727, 22.385326385498047, 23.09946060180664, 24.106571197509766, 24.779502868652344, 25.612659454345703, 27.205724716186523, 28.69350242614746)","(-0.5503324270248413, 0.32128289341926575, -0.3328839838504791, -0.10316335409879684, -0.2883013188838959, -0.1790977269411087, -0.9208000898361206, -0.8915576934814453, -0.8254985809326172, -0.7478384375572205, 0.31620144844055176, -0.6670143604278564, -0.6082419157028198, -0.5533045530319214, -0.6178296208381653, -0.6018182039260864, -0.502873420715332, -0.4604000449180603, -0.4680701792240143)","(0.18504208326339722, -0.40153172612190247, 0.38964301347732544, 0.6474555134773254, 0.43585559725761414, -1.0830234289169312, -0.08993236720561981, -0.072962187230587, -0.028475387021899223, 0.02435268834233284, -0.4068049490451813, 0.0846591517329216, 0.13403566181659698, 0.1823575347661972, 0.12607789039611816, 0.14036352932453156, 0.2259814441204071, 0.2650991380214691, 0.25752487778663635)","(0.0, 0.0, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.009155552834272385, 0.0, 0.0, 0.004577776417136192, 0.0, -0.01831110566854477, 0.004577776417136192, 0.013733329251408577, -0.009155552834272385, 0.013733329251408577, -0.009155552834272385)","(-28.067873001098633, 18.494216918945312, 7.205420017242432, -39.6313362121582, -29.80437660217285, -25.623340606689453, -2.6551103591918945, -7.5807976722717285, -13.583788871765137, -13.431196212768555, -19.907224655151367, -4.489272594451904, -10.022278785705566, -19.32431983947754, -15.356913566589355, -21.30802345275879, -13.711966514587402, -13.690603256225586, -13.65092945098877)","(-35.267189025878906, 19.693593978881836, 8.203375816345215, -29.630420684814453, -26.804407119750977, 0.9735404253005981, -23.056734085083008, -26.981414794921875, -30.384227752685547, -25.632495880126953, -18.509475708007812, -14.0873441696167, -18.823816299438477, -26.325265884399414, -24.356822967529297, -30.106510162353516, -19.711904525756836, -17.688528060913086, -17.648853302001953)","(0.02075258642435074, 0.00839259009808302, 0.0006103701889514923, 0.16891995072364807, 0.015259254723787308, 0.037690360099077225, 0.00839259009808302, 0.02075258642435074, 0.037690360099077225, 0.02075258642435074, 0.05081331729888916, 0.0033570360392332077, 0.015259254723787308, 0.09277626872062683, 0.037690360099077225, 0.16891995072364807, 0.05081331729888916, 0.015259254723787308, 0.037690360099077225)","(0.016937773674726486, 0.012054811231791973, 0.004272591322660446, 0.03784295171499252, 0.015106662176549435, 0.02136295661330223, 0.012054811231791973, 0.016937773674726486, 0.02136295661330223, 0.016937773674726486, 0.023957030847668648, 0.008545182645320892, 0.015106662176549435, 0.03006073273718357, 0.02136295661330223, 0.03784295171499252, 0.023957030847668648, 0.015106662176549435, 0.02136295661330223)","(4.577776417136192e-05, 1.5259254723787308e-05, 0.0, 0.00013733329251408577, 3.0518509447574615e-05, 4.577776417136192e-05, 4.577776417136192e-05, 7.629627361893654e-05, 0.00010681478306651115, 6.103701889514923e-05, 6.103701889514923e-05, 1.5259254723787308e-05, 4.577776417136192e-05, 0.00012207403779029846, 7.629627361893654e-05, 0.0002136295661330223, 7.629627361893654e-05, 3.0518509447574615e-05, 6.103701889514923e-05)","(22.200000762939453, 25.200000762939453, 34.900001525878906, 15.899999618530273, 23.299999237060547, 20.100000381469727, 25.700000762939453, 22.0, 21.0, 22.200000762939453, 19.799999237060547, 28.799999237060547, 23.100000381469727, 17.100000381469727, 20.0, 15.199999809265137, 19.5, 23.100000381469727, 20.899999618530273)"
2023/08/08/18:00:55.989378,20,"(1, 1, 1, 1)","(9.869686126708984, 16.20075035095215, 17.596973419189453, 26.560258865356445)","(-0.13393978774547577, -0.17027705907821655, 0.018600083887577057, -0.04343215748667717)","(0.08945298194885254, 0.05378684401512146, -0.20651847124099731, 0.18091937899589539)","(0.0, 0.0, 0.009155552834272385, 0.0)","(-6.851405143737793, -32.57545852661133, -44.4196891784668, -29.004791259765625)","(-9.051790237426758, -38.776817321777344, -34.02203369140625, -21.204259872436523)","(0.16891995072364807, 0.3231910169124603, 0.5256813168525696, 0.29801324009895325)","(0.0010681478306651115, 0.005340739153325558, 0.017853328958153725, 0.004425183869898319)","(0.0, 6.103701889514923e-05, 0.0005493331700563431, 4.577776417136192e-05)","(30.600000381469727, 22.899999618530273, 16.5, 23.799999237060547)"
2023/08/08/18:00:56.030686,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.322397232055664, 9.855952262878418, 10.551774978637695, 11.99835205078125, 12.611774444580078, 13.435773849487305, 14.726706504821777, 16.484573364257812, 17.221595764160156, 17.670217514038086, 18.90163803100586, 19.263282775878906, 19.931638717651367, 20.833459854125977, 22.719505310058594, 23.82732582092285, 25.10452651977539, 25.878170013427734, 27.219459533691406, 27.091279983520508, 28.26319122314453, 29.81963539123535)","(-0.549469530582428, 0.32137879729270935, -0.3331716060638428, 0.6680690050125122, 0.31811895966529846, -0.2840827405452728, -0.18063175678253174, -0.8957762718200684, -0.916485607624054, 1.0013365745544434, -0.7407435774803162, 0.040268223732709885, 0.319077730178833, -0.6670143604278564, -0.6002841591835022, -0.5525375604629517, -0.5278013944625854, 0.2466908097267151, -0.45742785930633545, -0.45685258507728577, -1.040933609008789, -0.40412038564682007)","(0.18571321666240692, -0.40143585205078125, 0.3893553912639618, -0.0872478187084198, -0.40459978580474854, 0.43969064950942993, -1.0862833261489868, -0.07564673572778702, -0.08772720396518707, 0.1368160843849182, -0.33039119839668274, -0.7245404124259949, -0.40412038564682007, 0.0846591517329216, 0.14228105545043945, 0.18312454223632812, 0.20431330800056458, -0.4807259142398834, 0.26787957549095154, 0.2683589458465576, -0.5362385511398315, 0.319077730178833)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013733329251408577, 0.009155552834272385, 0.004577776417136192, 0.0, 0.004577776417136192, 0.004577776417136192, 0.0, 0.01831110566854477, -0.009155552834272385, 0.004577776417136192, -0.16937772929668427, 0.0, 0.0)","(-28.547014236450195, 18.539995193481445, 7.159642219543457, -30.314035415649414, -34.742271423339844, -29.529708862304688, -25.898006439208984, -7.608264446258545, -9.67131519317627, -8.661152839660645, -18.478958129882812, -27.652820587158203, -19.882808685302734, -8.172857284545898, -7.617420196533203, -13.57158088684082, -13.031403541564941, -21.375164031982422, -9.332560539245605, -17.062898635864258, 4.364146709442139, -15.009002685546875)","(-35.74633026123047, 19.73937225341797, 8.160649299621582, -40.51332092285156, -33.53984069824219, -26.328317642211914, 0.8972441554069519, -27.210302352905273, -30.069887161254883, -33.66191482543945, -26.88070297241211, -16.052736282348633, -18.68037986755371, -17.77092742919922, -16.2175350189209, -20.770896911621094, -19.8309268951416, -16.1748104095459, -13.330485343933105, -20.86245346069336, -12.833033561706543, -16.2114315032959)","(0.02075258642435074, 0.00839259009808302, 0.0007629627361893654, 0.12512588500976562, 0.16891995072364807, 0.011291848495602608, 0.037690360099077225, 0.02075258642435074, 0.027924437075853348, 0.09277626872062683, 0.09277626872062683, 0.06866664439439774, 0.037690360099077225, 0.004577776417136192, 0.006256294436752796, 0.037690360099077225, 0.02075258642435074, 0.12512588500976562, 0.004577776417136192, 0.16891995072364807, 0.06866664439439774, 0.06866664439439774)","(0.01388592179864645, 0.00991851557046175, 0.0039674062281847, 0.0276192519813776, 0.03097628802061081, 0.010986663401126862, 0.01754814386367798, 0.01388592179864645, 0.015564439818263054, 0.02471999265253544, 0.02471999265253544, 0.021973326802253723, 0.01754814386367798, 0.007782219909131527, 0.008850367739796638, 0.01754814386367798, 0.01388592179864645, 0.0276192519813776, 0.007782219909131527, 0.03097628802061081, 0.021973326802253723, 0.021973326802253723)","(4.577776417136192e-05, 1.5259254723787308e-05, 0.0, 0.0001831110566854477, 0.00015259254723787308, 1.5259254723787308e-05, 4.577776417136192e-05, 7.629627361893654e-05, 0.00010681478306651115, 0.00032044434919953346, 0.00016785180196166039, 7.629627361893654e-05, 6.103701889514923e-05, 1.5259254723787308e-05, 1.5259254723787308e-05, 6.103701889514923e-05, 4.577776417136192e-05, 0.00012207403779029846, 1.5259254723787308e-05, 0.0001831110566854477, 0.00028992583975195885, 9.155552834272385e-05)","(22.299999237060547, 25.200000762939453, 34.0, 16.399999618530273, 15.600000381469727, 24.299999237060547, 20.0, 23.0, 21.700000762939453, 17.0, 17.200000762939453, 19.0, 20.399999618530273, 27.299999237060547, 26.299999237060547, 20.899999618530273, 22.600000381469727, 16.700000762939453, 27.100000381469727, 15.399999618530273, 18.899999618530273, 19.0)"
2023/08/08/18:00:56.069365,20,"(1, 1, 1)","(9.865108489990234, 16.20075035095215, 26.578569412231445)","(-0.13393978774547577, -0.1724822223186493, -0.04410329461097717)","(0.08954886347055435, 0.05158167704939842, 0.18024824559688568)","(0.0, 0.0, 0.0)","(-6.851405143737793, -32.3648796081543, -29.187902450561523)","(-9.051790237426758, -38.764610290527344, -21.387371063232422)","(0.16891995072364807, 0.3231910169124603, 0.29801324009895325)","(0.0013733329251408577, 0.006408886983990669, 0.005340739153325558)","(0.0, 6.103701889514923e-05, 4.577776417136192e-05)","(30.899999618530273, 22.600000381469727, 23.899999618530273)"
