time,.id,.scantype,.range,.azimuth1,.azimuth2,.VrelRad,.RCS1,.RCS2,.rangevar,.vrelradvar,.azimuthvar,.SNR
2023/08/08/18:11:26.170516,20,"(1, 1, 1)","(10.0115966796875, 14.191106796264648, 26.560258865356445)","(0.05311570689082146, 0.15915536880493164, -0.03911770507693291)","(-0.17094820737838745, -0.06452503800392151, 0.18513795733451843)","(0.0, 0.0, 0.004577776417136192)","(-25.97430419921875, -8.722189903259277, -30.961027145385742)","(-19.77294158935547, -14.322336196899414, -22.559282302856445)","(0.10391552746295929, 0.1832636445760727, 0.3801080286502838)","(0.00045777764171361923, 0.0015259254723787308, 0.00946073792874813)","(0.0, 0.0, 0.00013733329251408577)","(36.5, 29.899999618530273, 20.299999237060547)"
2023/08/08/18:11:26.211464,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.34070873260498, 9.283730506896973, 10.121463775634766, 11.751152038574219, 13.925596237182617, 14.209418296813965, 16.814172744750977, 17.638172149658203, 18.41639518737793, 19.414350509643555, 21.163061141967773, 21.8405704498291, 21.78105926513672, 21.80852699279785, 22.925504684448242, 23.712881088256836, 24.358348846435547, 25.200658798217773, 26.056703567504883, 26.747947692871094, 28.336435317993164, 28.981903076171875, 29.883724212646484)","(-0.5496612787246704, 0.6975990533828735, 0.054074473679065704, -0.05359508842229843, 0.5232951641082764, -0.3014364242553711, -0.8954886198043823, -0.8828328847885132, -0.8360450267791748, -0.7323064208030701, -0.6926134824752808, 0.05618375912308693, -0.5855191349983215, -0.5865737795829773, -0.6609741449356079, -0.5504282712936401, -0.5246374607086182, -0.5737262964248657, -0.5010517835617065, -0.4805341362953186, 0.2416093498468399, -0.43384218215942383, -0.43317103385925293)","(0.18542557954788208, -0.06644257158041, 0.8650956749916077, 0.7144733667373657, -0.21016177535057068, 0.42176172137260437, -0.07545498013496399, -0.06653844565153122, -0.036433156579732895, 0.03403623774647713, 0.06538792699575424, -0.7039269208908081, 0.1549367904663086, 0.15407389402389526, 0.08897360414266586, 0.184946209192276, 0.20671021938323975, 0.1653873473405838, 0.22761134803295135, 0.2468825727701187, -0.4869578778743744, 0.2909858524799347, 0.2916570007801056)","(0.0, -0.004577776417136192, 0.0, -0.009155552834272385, 0.0, 0.0, 0.0, 0.0, 0.004577776417136192, 0.004577776417136192, 0.0, -0.027466658502817154, -0.1510666161775589, 0.13275551795959473, -0.009155552834272385, 0.0, -0.004577776417136192, 0.02288888208568096, 0.004577776417136192, 0.004577776417136192, 0.013733329251408577, 0.0, 0.0)","(-28.785058975219727, -31.189916610717773, -22.27240753173828, -40.159305572509766, 9.729300498962402, 5.484176158905029, -5.545213222503662, -16.43726921081543, -16.525772094726562, -11.191137313842773, -12.44849967956543, -26.786096572875977, -8.166752815246582, -23.090303421020508, -17.020172119140625, -9.360027313232422, -17.407758712768555, -19.57762336730957, -13.617359161376953, -13.769951820373535, -16.25110626220703, -15.051729202270508, -8.410901069641113)","(-35.984375, -41.99041748046875, -3.6744284629821777, -28.959012985229492, 3.7293617725372314, 7.486190319061279, -25.14419937133789, -35.236671447753906, -33.52763366699219, -22.992645263671875, -22.647785186767578, -15.787224769592285, -16.1656551361084, -31.089204788208008, -26.621295928955078, -16.559343338012695, -24.0089111328125, -26.978363037109375, -19.617298126220703, -18.967252731323242, -10.650959968566895, -17.651905059814453, -11.011077880859375)","(0.027924437075853348, 0.06866664439439774, 0.027924437075853348, 0.09277626872062683, 0.011291848495602608, 0.06866664439439774, 0.011291848495602608, 0.16891995072364807, 0.09277626872062683, 0.02075258642435074, 0.05081331729888916, 0.09277626872062683, 0.0025940733030438423, 0.12512588500976562, 0.05081331729888916, 0.037690360099077225, 0.037690360099077225, 0.12512588500976562, 0.037690360099077225, 0.037690360099077225, 0.015259254723787308, 0.027924437075853348, 0.05081331729888916)","(0.01739555038511753, 0.02456740103662014, 0.01739555038511753, 0.027466658502817154, 0.01235999632626772, 0.02456740103662014, 0.01235999632626772, 0.03463850915431976, 0.027466658502817154, 0.015564439818263054, 0.021820735186338425, 0.027466658502817154, 0.0068666646257042885, 0.03082369454205036, 0.021820735186338425, 0.019531846046447754, 0.019531846046447754, 0.03082369454205036, 0.019531846046447754, 0.019531846046447754, 0.01388592179864645, 0.01739555038511753, 0.021820735186338425)","(6.103701889514923e-05, 0.00012207403779029846, 4.577776417136192e-05, 9.155552834272385e-05, 3.0518509447574615e-05, 7.629627361893654e-05, 4.577776417136192e-05, 0.0003509628586471081, 0.000198370311409235, 6.103701889514923e-05, 0.00010681478306651115, 9.155552834272385e-05, 1.5259254723787308e-05, 0.00016785180196166039, 9.155552834272385e-05, 6.103701889514923e-05, 6.103701889514923e-05, 0.00016785180196166039, 6.103701889514923e-05, 6.103701889514923e-05, 3.0518509447574615e-05, 4.577776417136192e-05, 7.629627361893654e-05)","(21.899999618530273, 18.100000381469727, 21.5, 17.399999618530273, 24.0, 18.700000762939453, 24.100000381469727, 15.699999809265137, 17.100000381469727, 22.899999618530273, 19.5, 17.299999237060547, 29.299999237060547, 16.299999237060547, 19.0, 20.399999618530273, 20.299999237060547, 16.799999237060547, 20.399999618530273, 20.299999237060547, 23.100000381469727, 21.799999237060547, 19.600000381469727)"
2023/08/08/18:11:26.253912,20,"(1, 1, 1)","(10.00244140625, 14.195684432983398, 26.743370056152344)","(0.05321158096194267, 0.15925124287605286, -0.03959708660840988)","(-0.17094820737838745, -0.06452503800392151, 0.18475444614887238)","(0.0, 0.0, 0.0)","(-25.894954681396484, -8.676412582397461, -30.780967712402344)","(-19.693593978881836, -14.276558876037598, -22.379222869873047)","(0.10391552746295929, 0.1832636445760727, 0.3801080286502838)","(0.00030518509447574615, 0.0013733329251408577, 0.008697775192558765)","(0.0, 0.0, 0.00013733329251408577)","(36.5, 29.799999237060547, 20.600000381469727)"
2023/08/08/18:11:26.281822,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.313241958618164, 9.21964168548584, 10.121463775634766, 11.737419128417969, 13.925596237182617, 14.204840660095215, 16.786706924438477, 18.567461013793945, 20.064393997192383, 21.057771682739258, 21.707815170288086, 21.890926361083984, 23.53892707824707, 25.035860061645508, 26.120792388916016, 27.498703002929688, 28.26319122314453, 28.757591247558594, 29.398479461669922)","(-0.5464014410972595, -0.052252814173698425, 0.05417035147547722, -0.05282807722687721, 0.5237745642662048, -0.3015322983264923, -0.888106107711792, -0.7882984280586243, -0.6693153977394104, -0.7277043461799622, -0.5665355920791626, -0.5956820845603943, -0.5528252124786377, -0.5132281184196472, -0.49453213810920715, -0.4636598527431488, -1.0431387424468994, -0.4219534695148468, -0.41763901710510254)","(0.18839776515960693, -0.862027645111084, 0.8652874231338501, -0.8630822896957397, -0.20977827906608582, 0.42166584730148315, -0.07085289806127548, -0.0035474388860166073, 0.08283749222755432, 0.03748780116438866, 0.17152346670627594, 0.14630788564682007, 0.1829327940940857, 0.2168731540441513, 0.23461034893989563, 0.26212695240974426, -0.5375807881355286, 0.30172404646873474, 0.3047921061515808)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.10528885573148727, -0.6820886731147766, 0.0, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, -0.01831110566854477)","(-29.14517593383789, -42.167423248291016, -22.376171112060547, -39.54588317871094, 9.9002046585083, 5.465865135192871, -6.128116607666016, -8.670308113098145, -15.65599536895752, -16.1595516204834, -13.162632942199707, -20.117801666259766, -8.899197578430176, -13.98663330078125, -15.070039749145508, -12.817773818969727, 5.3498945236206055, -12.259284973144531, -17.82891273498535)","(-36.3444938659668, -24.567399978637695, -3.778191566467285, -21.945859909057617, 3.8972136974334717, 7.464827537536621, -25.12588882446289, -23.270362854003906, -25.254066467285156, -27.75963592529297, -20.365001678466797, -28.516494750976562, -15.89709186553955, -20.1879940032959, -20.67018699645996, -16.818750381469727, -12.247077941894531, -14.258247375488281, -19.8278751373291)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.06866664439439774, 0.011291848495602608, 0.06866664439439774, 0.015259254723787308, 0.05081331729888916, 0.02075258642435074, 0.037690360099077225, 0.06866664439439774, 0.16891995072364807, 0.037690360099077225, 0.037690360099077225, 0.05081331729888916, 0.011291848495602608, 0.037690360099077225, 0.05081331729888916, 0.06866664439439774)","(0.019531846046447754, 0.02456740103662014, 0.019531846046447754, 0.0276192519813776, 0.01388592179864645, 0.0276192519813776, 0.015564439818263054, 0.02456740103662014, 0.01739555038511753, 0.021820735186338425, 0.0276192519813776, 0.03891110047698021, 0.021820735186338425, 0.021820735186338425, 0.02456740103662014, 0.01388592179864645, 0.021820735186338425, 0.02456740103662014, 0.0276192519813776)","(6.103701889514923e-05, 6.103701889514923e-05, 4.577776417136192e-05, 7.629627361893654e-05, 3.0518509447574615e-05, 7.629627361893654e-05, 6.103701889514923e-05, 0.00012207403779029846, 4.577776417136192e-05, 9.155552834272385e-05, 0.00010681478306651115, 0.0002136295661330223, 6.103701889514923e-05, 6.103701889514923e-05, 7.629627361893654e-05, 3.0518509447574615e-05, 0.000198370311409235, 7.629627361893654e-05, 9.155552834272385e-05)","(21.5, 19.700000762939453, 21.700000762939453, 18.700000762939453, 24.100000381469727, 18.600000381469727, 23.0, 19.700000762939453, 22.700000762939453, 20.399999618530273, 18.399999618530273, 15.399999618530273, 20.700000762939453, 21.0, 19.5, 25.0, 20.5, 20.0, 18.600000381469727)"
2023/08/08/18:11:26.320297,20,"(1, 1, 1)","(10.0115966796875, 14.204840660095215, 26.66554832458496)","(0.0527321994304657, 0.15915536880493164, -0.03883007541298866)","(-0.17133170366287231, -0.06462091207504272, 0.1855214685201645)","(0.0, 0.0, 0.004577776417136192)","(-25.916318893432617, -8.685567855834961, -31.028167724609375)","(-19.718008041381836, -14.285714149475098, -22.629474639892578)","(0.10391552746295929, 0.1832636445760727, 0.3801080286502838)","(0.00030518509447574615, 0.0012207403779029846, 0.007782219909131527)","(0.0, 0.0, 0.00013733329251408577)","(36.20000076293945, 29.600000381469727, 20.899999618530273)"
2023/08/08/18:11:26.361445,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.33613109588623, 9.21964168548584, 10.121463775634766, 11.705374717712402, 12.1082181930542, 13.943906784057617, 14.204840660095215, 15.752128601074219, 16.70888328552246, 18.22412872314453, 19.437238693237305, 21.10812759399414, 21.858882904052734, 23.470260620117188, 24.367504119873047, 25.7957706451416, 26.88070297241211, 28.24488067626953, 28.803369522094727)","(-0.5487024784088135, -0.0559920072555542, 0.054266225546598434, -0.056087885051965714, 0.03422798961400986, 0.5236786603927612, -0.3008611500263214, -1.0090066194534302, -0.8973102569580078, -0.813513994216919, -0.7101588845252991, -0.6649050712585449, -0.5867655873298645, -0.5584819316864014, -0.5293353796005249, -0.5110229253768921, -0.4741103947162628, -0.4538804292678833, -0.42291224002838135)","(0.18648022413253784, -0.8678761124610901, 0.8653833270072937, -0.8679720163345337, 0.8422770500183105, -0.20977827906608582, 0.42233696579933167, -0.14045940339565277, -0.07660550624132156, -0.020421741530299187, 0.051006417721509933, 0.0860014259815216, 0.15397801995277405, 0.17813895642757416, 0.20268340408802032, 0.21898244321346283, 0.25234752893447876, 0.27113938331604004, 0.3007652759552002)","(0.0, 0.004577776417136192, 0.0, -0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.004577776417136192, 0.0, 0.004577776417136192, -0.004577776417136192, -0.13275551795959473, 0.0, 0.0, -0.004577776417136192, 0.009155552834272385, 0.004577776417136192, 0.0)","(-28.778953552246094, -42.04534912109375, -22.345653533935547, -39.5916633605957, -40.995513916015625, 10.220648765563965, 5.56657600402832, -10.309152603149414, -5.908383369445801, -6.643879413604736, -14.990692138671875, -11.844233512878418, -8.279671669006348, -8.691671371459961, -7.678456783294678, -8.35596752166748, -14.752647399902344, -11.429182052612305, -11.456648826599121)","(-35.978271484375, -24.44532585144043, -3.7446210384368896, -21.99163818359375, -24.1950740814209, 4.220709800720215, 7.56859016418457, -33.71074676513672, -25.507369995117188, -22.644733428955078, -26.19098472595215, -21.445356369018555, -16.27857208251953, -15.692617416381836, -14.477980613708496, -14.557329177856445, -19.354839324951172, -15.23178768157959, -13.455611228942871)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.09277626872062683, 0.16891995072364807, 0.015259254723787308, 0.06866664439439774, 0.06866664439439774, 0.015259254723787308, 0.037690360099077225, 0.05081331729888916, 0.00839259009808302, 0.006256294436752796, 0.027924437075853348, 0.0033570360392332077, 0.015259254723787308, 0.027924437075853348, 0.011291848495602608, 0.05081331729888916)","(0.016174810007214546, 0.020447401329874992, 0.016174810007214546, 0.025635547935962677, 0.032197028398513794, 0.012817773967981339, 0.02288888208568096, 0.02288888208568096, 0.012817773967981339, 0.01815851405262947, 0.020447401329874992, 0.010223700664937496, 0.009155552834272385, 0.016174810007214546, 0.007324442267417908, 0.012817773967981339, 0.016174810007214546, 0.01144444104284048, 0.020447401329874992)","(6.103701889514923e-05, 6.103701889514923e-05, 4.577776417136192e-05, 9.155552834272385e-05, 0.00013733329251408577, 3.0518509447574615e-05, 7.629627361893654e-05, 0.00025940733030438423, 6.103701889514923e-05, 0.00010681478306651115, 0.00010681478306651115, 3.0518509447574615e-05, 1.5259254723787308e-05, 6.103701889514923e-05, 1.5259254723787308e-05, 3.0518509447574615e-05, 4.577776417136192e-05, 3.0518509447574615e-05, 7.629627361893654e-05)","(21.700000762939453, 19.899999618530273, 21.399999618530273, 17.799999237060547, 15.600000381469727, 23.700000762939453, 18.5, 18.299999237060547, 23.600000381469727, 20.100000381469727, 19.600000381469727, 25.899999618530273, 26.399999618530273, 21.0, 28.5, 23.5, 21.600000381469727, 24.5, 19.799999237060547)"
2023/08/08/18:11:26.400617,20,"(1, 1, 1)","(10.016175270080566, 14.191106796264648, 26.69301414489746)","(0.0534033365547657, 0.15925124287605286, -0.03978884220123291)","(-0.17075644433498383, -0.06452503800392151, 0.18456269800662994)","(0.0, 0.0, 0.004577776417136192)","(-25.98956298828125, -8.661152839660645, -31.54088020324707)","(-19.7882022857666, -14.261299133300781, -23.34055519104004)","(0.09582812339067459, 0.1832636445760727, 0.3801080286502838)","(0.00030518509447574615, 0.0015259254723787308, 0.009155552834272385)","(0.0, 0.0, 0.00013733329251408577)","(36.5, 29.799999237060547, 20.100000381469727)"
2023/08/08/18:11:26.432069,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.34528636932373, 9.265419006347656, 10.121463775634766, 11.728262901306152, 12.034974098205566, 13.925596237182617, 14.209418296813965, 15.399640083312988, 16.763816833496094, 18.43012809753418, 20.032350540161133, 21.025726318359375, 21.81768226623535, 21.81768226623535, 22.67830467224121, 23.653369903564453, 24.610126495361328, 25.713369369506836, 26.908170700073242, 27.686391830444336, 28.87203598022461)","(-0.5458261966705322, 0.6937639713287354, 0.05397859588265419, -0.05282807722687721, 0.028475387021899223, 0.5238704085350037, -0.3014364242553711, -1.0289490222930908, -0.8953927159309387, -0.8139933943748474, -0.6749721169471741, -0.706899106502533, -0.5806294679641724, -0.5988460183143616, -0.6079543232917786, -0.5487024784088135, -0.5240621566772461, -0.5099682807922363, -0.48993006348609924, -0.45992064476013184, -0.4298153519630432)","(0.18897302448749542, -0.06979825347661972, 0.8649039268493652, 0.7154321074485779, 0.8334563970565796, -0.2096824049949646, 0.42176172137260437, -0.1516769826412201, -0.07535910606384277, -0.02070937305688858, 0.07852303981781006, 0.053499214351177216, 0.1594429910182953, 0.14343157410621643, 0.13499443233013153, 0.18648022413253784, 0.20728547871112823, 0.2200370877981186, 0.23882892727851868, 0.2655785381793976, 0.2942456603050232)","(0.0, 0.0, 0.0, 0.009155552834272385, 0.0, 0.0, 0.0, 0.004577776417136192, 0.004577776417136192, 0.0, 0.0, 0.0, -0.06866664439439774, -0.5447553992271423, 0.0, 0.013733329251408577, 0.009155552834272385, 0.0, 0.0, 0.004577776417136192, 0.0)","(-29.041414260864258, -31.32724952697754, -22.403636932373047, -39.6465950012207, -40.177616119384766, 9.973448753356934, 5.38956880569458, -5.105746746063232, -6.109805583953857, -7.486190319061279, -13.843195915222168, -13.538010597229004, -4.089480400085449, -14.667195320129395, -14.651936531066895, -9.56450080871582, -11.462752342224121, -10.055849075317383, -11.90221881866455, -8.0050048828125, -10.171818733215332)","(-36.24378204345703, -41.72795867919922, -3.8056581020355225, -28.24793243408203, -23.77696990966797, 3.9735100269317627, 7.38853120803833, -29.10550308227539, -25.708791732788086, -23.487045288085938, -23.242897033691406, -24.738304138183594, -11.688589096069336, -23.267311096191406, -23.450422286987305, -16.763816833496094, -18.063905715942383, -16.25720977783203, -17.703786849975586, -12.0059814453125, -12.77199649810791)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.09277626872062683, 0.12512588500976562, 0.011291848495602608, 0.06866664439439774, 0.015259254723787308, 0.015259254723787308, 0.037690360099077225, 0.011291848495602608, 0.027924437075853348, 0.05081331729888916, 0.09277626872062683, 0.027924437075853348, 0.037690360099077225, 0.011291848495602608, 0.027924437075853348, 0.037690360099077225, 0.0033570360392332077, 0.05081331729888916)","(0.017700735479593277, 0.02227851189672947, 0.017700735479593277, 0.028077028691768646, 0.031434066593647, 0.012512588873505592, 0.025025177747011185, 0.014038514345884323, 0.014038514345884323, 0.0198370311409235, 0.012512588873505592, 0.017700735479593277, 0.02227851189672947, 0.028077028691768646, 0.017700735479593277, 0.0198370311409235, 0.012512588873505592, 0.017700735479593277, 0.0198370311409235, 0.0079348124563694, 0.02227851189672947)","(6.103701889514923e-05, 0.00010681478306651115, 4.577776417136192e-05, 9.155552834272385e-05, 0.00012207403779029846, 3.0518509447574615e-05, 7.629627361893654e-05, 9.155552834272385e-05, 6.103701889514923e-05, 0.00010681478306651115, 3.0518509447574615e-05, 6.103701889514923e-05, 9.155552834272385e-05, 0.00013733329251408577, 6.103701889514923e-05, 6.103701889514923e-05, 3.0518509447574615e-05, 4.577776417136192e-05, 6.103701889514923e-05, 1.5259254723787308e-05, 7.629627361893654e-05)","(21.799999237060547, 19.5, 21.5, 18.0, 16.299999237060547, 24.0, 18.600000381469727, 23.0, 23.0, 20.899999618530273, 24.299999237060547, 21.799999237060547, 19.5, 17.5, 21.600000381469727, 20.200000762939453, 24.700000762939453, 21.799999237060547, 20.299999237060547, 28.799999237060547, 19.600000381469727)"
2023/08/08/18:11:26.470588,20,"(1, 1, 1)","(10.0115966796875, 14.200262069702148, 26.606037139892578)","(0.05330745875835419, 0.15915536880493164, -0.03892594948410988)","(-0.17085231840610504, -0.06452503800392151, 0.1855214685201645)","(0.0, 0.0, 0.009155552834272385)","(-26.044496536254883, -8.679464340209961, -31.940671920776367)","(-19.8431339263916, -14.279610633850098, -23.53892707824707)","(0.10391552746295929, 0.1832636445760727, 0.3801080286502838)","(0.00030518509447574615, 0.0013733329251408577, 0.00839259009808302)","(0.0, 0.0, 0.00013733329251408577)","(36.5, 29.700000762939453, 20.5)"
2023/08/08/18:11:26.511845,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.33155345916748, 9.292885780334473, 10.121463775634766, 11.719107627868652, 13.934751510620117, 14.204840660095215, 16.653949737548828, 18.20123863220215, 18.90163803100586, 19.254127502441406, 20.16510581970215, 20.979949951171875, 21.845149993896484, 22.27545928955078, 24.005859375, 24.779502868652344, 25.77745819091797, 26.45954704284668, 27.640613555908203, 28.23572540283203, 29.045991897583008)","(-0.5452509522438049, 0.6939557194709778, 0.05436210334300995, -0.0534033365547657, 0.5240621566772461, -0.3015322983264923, -0.8980773091316223, -0.830771803855896, -0.8453450798988342, -0.7588642835617065, -0.678519606590271, -0.6679731607437134, -0.5934769511222839, -0.6375802159309387, -0.5467849373817444, -0.5365261435508728, -0.49980536103248596, -0.4686454236507416, -0.46375572681427, -1.050425410270691, -0.4238710105419159)","(0.1894524097442627, -0.0697023794054985, 0.8654791712760925, -0.8638492822647095, -0.20949064195156097, 0.42166584730148315, -0.07708488404750824, -0.03240633383393288, -0.04304865002632141, 0.01581965945661068, 0.07574260979890823, 0.0839880108833313, 0.14812953770160675, 0.10882008075714111, 0.1881101280450821, 0.19693079590797424, 0.2292412519454956, 0.2570455074310303, 0.26203107833862305, -0.5421828627586365, 0.29980650544166565)","(0.0, 0.009155552834272385, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, -0.009155552834272385, 0.0, 0.013733329251408577, 0.0, 0.0, -0.1419110745191574, -0.032044436782598495, 0.0, 0.004577776417136192, 0.0, 0.009155552834272385, -0.009155552834272385, 0.004577776417136192, 0.004577776417136192)","(-28.995635986328125, -31.022064208984375, -22.370067596435547, -39.6465950012207, 10.0894193649292, 5.456709384918213, -5.059968948364258, -12.378307342529297, -13.9164400100708, -16.821802139282227, -15.073091506958008, -10.055849075317383, -5.487227916717529, -11.792351722717285, -5.398724555969238, -13.721121788024902, -14.477980613708496, -16.806543350219727, -17.444379806518555, 5.206457614898682, -10.458693504333496)","(-36.19495391845703, -41.42277145385742, -3.769035816192627, -22.046571731567383, 4.089480400085449, 7.458723545074463, -24.86037826538086, -29.178747177124023, -31.11667251586914, -29.621265411376953, -24.67421531677246, -19.656972885131836, -13.885921478271484, -21.393474578857422, -12.598040580749512, -20.920438766479492, -20.27954864501953, -21.005889892578125, -21.445356369018555, -12.991729736328125, -12.659077644348145)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.06866664439439774, 0.015259254723787308, 0.06866664439439774, 0.015259254723787308, 0.037690360099077225, 0.05081331729888916, 0.037690360099077225, 0.02075258642435074, 0.006256294436752796, 0.0033570360392332077, 0.05081331729888916, 0.027924437075853348, 0.05081331729888916, 0.05081331729888916, 0.02075258642435074, 0.037690360099077225, 0.05081331729888916, 0.05081331729888916)","(0.0196844395250082, 0.024872586131095886, 0.0196844395250082, 0.0277718435972929, 0.0157170332968235, 0.0277718435972929, 0.0157170332968235, 0.02212592028081417, 0.024872586131095886, 0.02212592028081417, 0.01754814386367798, 0.011139255948364735, 0.008850367739796638, 0.024872586131095886, 0.0196844395250082, 0.024872586131095886, 0.024872586131095886, 0.01754814386367798, 0.02212592028081417, 0.024872586131095886, 0.024872586131095886)","(6.103701889514923e-05, 0.00010681478306651115, 4.577776417136192e-05, 7.629627361893654e-05, 3.0518509447574615e-05, 7.629627361893654e-05, 6.103701889514923e-05, 0.00010681478306651115, 0.00013733329251408577, 9.155552834272385e-05, 4.577776417136192e-05, 1.5259254723787308e-05, 1.5259254723787308e-05, 9.155552834272385e-05, 6.103701889514923e-05, 7.629627361893654e-05, 7.629627361893654e-05, 4.577776417136192e-05, 6.103701889514923e-05, 0.0002441480755805969, 7.629627361893654e-05)","(21.399999618530273, 19.100000381469727, 21.600000381469727, 18.200000762939453, 23.799999237060547, 18.5, 23.799999237060547, 20.899999618530273, 19.100000381469727, 20.5, 22.899999618530273, 26.200000762939453, 28.100000381469727, 19.299999237060547, 21.700000762939453, 19.600000381469727, 19.0, 22.399999618530273, 20.5, 19.799999237060547, 19.700000762939453)"
2023/08/08/18:11:26.550852,20,"(1, 1, 1)","(10.020752906799316, 14.200262069702148, 26.743370056152344)","(0.0534033365547657, 0.15925124287605286, -0.03796718269586563)","(-0.17075644433498383, -0.06452503800392151, 0.18638435006141663)","(0.0, 0.0, 0.004577776417136192)","(-25.99566650390625, -8.688619613647461, -31.455427169799805)","(-19.7943058013916, -14.288765907287598, -22.85531234741211)","(0.10391552746295929, 0.1832636445760727, 0.3801080286502838)","(0.00030518509447574615, 0.0012207403779029846, 0.007782219909131527)","(0.0, 0.0, 0.00013733329251408577)","(36.5, 29.799999237060547, 20.5)"
2023/08/08/18:11:26.591645,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.326974868774414, 9.274575233459473, 10.121463775634766, 11.769463539123535, 13.953062057495117, 14.204840660095215, 15.752128601074219, 16.800439834594727, 18.347728729248047, 19.212926864624023, 20.284128189086914, 20.87008285522461, 21.79937171936035, 23.520614624023438, 23.83648109436035, 25.058748245239258, 26.42292594909668, 28.25403594970703, 28.748435974121094)","(-0.5470725893974304, 0.6932845711708069, 0.05436210334300995, -0.051485802978277206, 0.5225281715393066, -0.3001900315284729, -1.032112956047058, -0.9068020582199097, -0.7983654737472534, -0.7243486642837524, -0.6747803688049316, -0.6681649088859558, -0.5958738327026367, -0.5697953701019287, -0.5511952638626099, -0.520514726638794, -0.4740145206451416, 1.1138957738876343, -0.42156997323036194)","(0.18782250583171844, -0.07018176466226578, 0.8654791712760925, -0.8609730005264282, -0.21121641993522644, 0.4231039881706238, -0.5298147797584534, -0.08226223289966583, -0.01016293279826641, 0.04045997932553291, 0.07861891388893127, 0.08379625529050827, 0.14621201157569885, 0.1692224144935608, 0.1842750608921051, 0.2109287977218628, 0.2524434030056, 0.19223283231258392, 0.3020116984844208)","(0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, -0.009155552834272385, 0.0, 0.004577776417136192, 0.004577776417136192, 0.013733329251408577, -0.004577776417136192, 0.004577776417136192, -0.004577776417136192, 0.0, 0.0, -0.009155552834272385, 0.0, 0.0)","(-28.638568878173828, -30.756553649902344, -22.305978775024414, -40.27222442626953, 10.1077299118042, 5.163731575012207, -10.0833158493042, -6.686605453491211, -9.976500511169434, -15.12497329711914, -13.620410919189453, -10.565507888793945, -4.278695106506348, -10.693685531616211, -9.546189308166504, -10.605181694030762, -15.674306869506836, 7.989745616912842, -13.483077049255371)","(-35.840938568115234, -41.15420913696289, -3.7079989910125732, -22.67220115661621, 4.107791423797607, 7.56248664855957, -26.483963012695312, -26.68843650817871, -24.976348876953125, -26.725059509277344, -23.020111083984375, -20.1666316986084, -12.677389144897461, -17.893001556396484, -16.745506286621094, -17.004913330078125, -20.27344512939453, -18.20734214782715, -15.482039451599121)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.09277626872062683, 0.015259254723787308, 0.06866664439439774, 0.09277626872062683, 0.015259254723787308, 0.05081331729888916, 0.037690360099077225, 0.011291848495602608, 0.006256294436752796, 0.0033570360392332077, 0.037690360099077225, 0.027924437075853348, 0.015259254723787308, 0.037690360099077225, 0.05081331729888916, 0.05081331729888916)","(0.0158696249127388, 0.019989624619483948, 0.0158696249127388, 0.025177771225571632, 0.012665181420743465, 0.022431105375289917, 0.025177771225571632, 0.012665181420743465, 0.019989624619483948, 0.017853328958153725, 0.011291848495602608, 0.009002960287034512, 0.007171849720180035, 0.017853328958153725, 0.0158696249127388, 0.012665181420743465, 0.017853328958153725, 0.019989624619483948, 0.019989624619483948)","(6.103701889514923e-05, 0.00010681478306651115, 4.577776417136192e-05, 9.155552834272385e-05, 3.0518509447574615e-05, 7.629627361893654e-05, 0.0003509628586471081, 6.103701889514923e-05, 0.00012207403779029846, 9.155552834272385e-05, 3.0518509447574615e-05, 1.5259254723787308e-05, 1.5259254723787308e-05, 7.629627361893654e-05, 6.103701889514923e-05, 3.0518509447574615e-05, 6.103701889514923e-05, 0.00030518509447574615, 7.629627361893654e-05)","(21.899999618530273, 19.5, 21.600000381469727, 17.700000762939453, 23.700000762939453, 18.600000381469727, 17.399999618530273, 23.600000381469727, 19.799999237060547, 20.799999237060547, 24.700000762939453, 26.600000381469727, 28.799999237060547, 20.700000762939453, 21.100000381469727, 23.899999618530273, 20.700000762939453, 19.100000381469727, 19.399999618530273)"
