time,.id,.scantype,.range,.azimuth1,.azimuth2,.VrelRad,.RCS1,.RCS2,.rangevar,.vrelradvar,.azimuthvar,.SNR
2023/08/08/18:17:33.938030,20,"(1, 1, 1, 1, 1)","(10.020752906799316, 13.499862670898438, 14.456618309020996, 20.123905181884766, 26.509902954101562)","(0.05330745875835419, -0.1804399937391281, -0.051677554845809937, -0.11773661524057388, -0.0377754308283329)","(-0.17085231840610504, 0.04419916868209839, 0.1724822223186493, 0.10575202852487564, 0.18667198717594147)","(0.0, 0.004577776417136192, 0.0, 0.0, -0.004577776417136192)","(-25.80340003967285, -28.363903045654297, -40.53773498535156, 5.603198528289795, -39.50315856933594)","(-19.605091094970703, -35.5632209777832, -33.53984069824219, 5.203405857086182, -30.90304183959961)","(0.10391552746295929, 0.2534562349319458, 0.3505050837993622, 0.27481916546821594, 0.618152379989624)","(0.00030518509447574615, 0.0028992583975195885, 0.006408886983990669, 0.0035096285864710808, 0.025940733030438423)","(0.0, 3.0518509447574615e-05, 9.155552834272385e-05, 3.0518509447574615e-05, 0.00079348124563694)","(36.5, 25.799999237060547, 21.600000381469727, 24.200000762939453, 14.600000381469727)"
2023/08/08/18:17:33.979744,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.326974868774414, 9.21506404876709, 10.126041412353516, 11.764884948730469, 13.472395896911621, 14.676351547241211, 16.69515037536621, 18.507949829101562, 20.055238723754883, 20.403148651123047, 22.339548110961914, 23.28714942932129, 24.115726470947266, 24.22559356689453, 25.8323917388916, 27.55821418762207, 28.26319122314453, 28.739280700683594, 29.398479461669922)","(-0.5472643375396729, -0.8695060014724731, 0.05397859588265419, -0.05810129642486572, -0.2715228796005249, -0.17497502267360687, -0.9036381244659424, -0.8282790184020996, 0.44295045733451843, -0.11476443707942963, -0.5972161293029785, -0.5827387571334839, 0.8523440957069397, -0.5524417161941528, -0.49903836846351624, -0.46461862325668335, 1.0987472534179688, -0.4284730851650238, -0.42991122603416443)","(0.187630757689476, -0.05704665184020996, 0.8649039268493652, -0.8710400462150574, 0.4533051550388336, -1.0732440948486328, -0.08053644746541977, -0.030776428058743477, -0.28091880679130554, -0.9603012800216675, 0.14486972987651825, 0.1575254648923874, 0.04084348306059837, 0.18322041630744934, 0.23000825941562653, 0.2612640857696533, 0.18542557954788208, 0.2961632013320923, 0.2942456603050232)","(0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.004577776417136192, 0.0, 0.0, 0.004577776417136192, 0.004577776417136192, -0.10986663401126862, 0.013733329251408577, -0.01831110566854477, -0.004577776417136192, 0.009155552834272385, 0.0, 0.004577776417136192)","(-28.370006561279297, -25.092317581176758, -21.930601119995117, -38.801231384277344, -33.74126434326172, -27.484970092773438, -5.56962776184082, -9.775078773498535, 11.200292587280273, 7.083345890045166, -12.77810001373291, -10.815759658813477, 2.1057772636413574, -11.951047897338867, -2.5086214542388916, -10.132144927978516, 6.881923675537109, -9.67131519317627, -12.88186264038086)","(-35.5693244934082, -42.692344665527344, -3.3326213359832764, -21.201208114624023, -29.53886604309082, -1.0834070444107056, -25.366985321044922, -26.575517654418945, 7.602160930633545, 28.88271713256836, -21.378215789794922, -18.41486930847168, -15.491195678710938, -19.15036392211914, -8.307138442993164, -14.133121490478516, -19.11679458618164, -12.271492958068848, -15.482039451599121)","(0.027924437075853348, 0.06866664439439774, 0.027924437075853348, 0.06866664439439774, 0.02075258642435074, 0.037690360099077225, 0.011291848495602608, 0.011291848495602608, 0.004577776417136192, 0.037690360099077225, 0.015259254723787308, 0.027924437075853348, 0.011291848495602608, 0.037690360099077225, 0.02075258642435074, 0.004577776417136192, 0.06866664439439774, 0.05081331729888916, 0.05081331729888916)","(0.016174810007214546, 0.022736290469765663, 0.016174810007214546, 0.022736290469765663, 0.01434369944036007, 0.01815851405262947, 0.01144444104284048, 0.01144444104284048, 0.008087405003607273, 0.01815851405262947, 0.012817773967981339, 0.016174810007214546, 0.01144444104284048, 0.01815851405262947, 0.01434369944036007, 0.008087405003607273, 0.022736290469765663, 0.020294809713959694, 0.020294809713959694)","(6.103701889514923e-05, 0.0001831110566854477, 4.577776417136192e-05, 7.629627361893654e-05, 3.0518509447574615e-05, 4.577776417136192e-05, 6.103701889514923e-05, 4.577776417136192e-05, 1.5259254723787308e-05, 4.577776417136192e-05, 3.0518509447574615e-05, 6.103701889514923e-05, 4.577776417136192e-05, 6.103701889514923e-05, 4.577776417136192e-05, 1.5259254723787308e-05, 0.0003662221133708954, 7.629627361893654e-05, 7.629627361893654e-05)","(21.899999618530273, 18.5, 21.799999237060547, 18.200000762939453, 22.200000762939453, 20.200000762939453, 24.5, 24.0, 27.600000381469727, 20.399999618530273, 23.700000762939453, 21.799999237060547, 24.799999237060547, 20.799999237060547, 22.299999237060547, 27.899999618530273, 18.799999237060547, 19.5, 19.600000381469727)"
2023/08/08/18:17:34.008443,20,"(1, 1, 1, 1)","(10.0115966796875, 13.499862670898438, 14.32844066619873, 20.114749908447266)","(0.05321158096194267, -0.17881008982658386, -0.04822599142789841, -0.11773661524057388)","(-0.17094820737838745, 0.04544556885957718, 0.1757420301437378, 0.10565615445375443)","(0.0, 0.0, 0.0, 0.0)","(-25.75151824951172, -28.44019889831543, -40.81545639038086, 5.594042778015137)","(-19.55015754699707, -35.6395149230957, -33.61613845825195, 5.194250106811523)","(0.10391552746295929, 0.23361918330192566, 0.3801080286502838, 0.27481916546821594)","(0.00030518509447574615, 0.0027466658502817154, 0.009155552834272385, 0.004119998775422573)","(0.0, 1.5259254723787308e-05, 0.00013733329251408577, 3.0518509447574615e-05)","(36.5, 26.299999237060547, 20.799999237060547, 24.399999618530273)"
2023/08/08/18:17:34.049425,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.33155345916748, 9.269997596740723, 10.116886138916016, 11.8976411819458, 13.435773849487305, 14.712973594665527, 15.541550636291504, 16.814172744750977, 17.638172149658203, 18.526260375976562, 20.059816360473633, 20.403148651123047, 22.67830467224121, 22.994171142578125, 24.129459381103516, 25.713369369506836, 26.45954704284668, 27.30185890197754, 28.524124145507812, 29.8059024810791)","(-0.5492777824401855, 0.695489764213562, 0.05445798113942146, -0.06682607531547546, -0.2728651463985443, -0.1751667708158493, -1.0254974365234375, -0.9036381244659424, -0.824539840221405, -0.7396889328956604, 0.4433339834213257, -0.11476443707942963, -0.6022017002105713, -0.5942439436912537, 0.8540698885917664, -0.4933816194534302, -0.48925891518592834, -0.46461862325668335, -0.445347398519516, -0.4174472689628601)","(0.18580909073352814, -0.06893536448478699, 0.8655750751495361, 0.6971196532249451, 0.4512917399406433, -1.0736275911331177, -0.14899243414402008, -0.08053644746541977, -0.027900127694010735, 0.02905064821243286, -0.2806311845779419, -0.9603012800216675, 0.1399800181388855, 0.14755427837371826, 0.04180225357413292, 0.2356649935245514, 0.23950006067752838, 0.2611682116985321, 0.27852189540863037, 0.304887980222702)","(0.004577776417136192, 0.004577776417136192, 0.0, 0.0, -0.004577776417136192, 0.004577776417136192, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, -0.004577776417136192, 0.0, -0.0869777500629425, 0.03662221133708954, 0.02288888208568096, 0.0, 0.0, 0.0)","(-28.67824363708496, -31.351665496826172, -22.080141067504883, -38.62727737426758, -33.67717361450195, -27.613147735595703, -12.717062950134277, -5.304116725921631, -17.886898040771484, -17.883846282958984, 11.307107925415039, 7.104709148406982, -12.009033203125, -9.466841697692871, 0.15564440190792084, 8.148442268371582, -3.91247296333313, -11.514633178710938, -13.006988525390625, -13.788262367248535)","(-35.877559661865234, -41.95074462890625, -3.4791100025177, -28.025146484375, -29.477828979492188, -1.2115848064422607, -36.716819763183594, -25.10452651977539, -34.68733596801758, -29.883724212646484, 7.705923557281494, 28.907133102416992, -20.810571670532227, -17.865535736083984, -17.642749786376953, 2.3499252796173096, -9.714041709899902, -15.515609741210938, -16.40675163269043, -15.787224769592285)","(0.027924437075853348, 0.06866664439439774, 0.027924437075853348, 0.06866664439439774, 0.027924437075853348, 0.05081331729888916, 0.12512588500976562, 0.011291848495602608, 0.12512588500976562, 0.09277626872062683, 0.004577776417136192, 0.037690360099077225, 0.011291848495602608, 0.0033570360392332077, 0.011291848495602608, 0.037690360099077225, 0.05081331729888916, 0.011291848495602608, 0.015259254723787308, 0.037690360099077225)","(0.017700735479593277, 0.024872586131095886, 0.017700735479593277, 0.024872586131095886, 0.017700735479593277, 0.02227851189672947, 0.031281471252441406, 0.012512588873505592, 0.031281471252441406, 0.027924437075853348, 0.008850367739796638, 0.0198370311409235, 0.012512588873505592, 0.0079348124563694, 0.012512588873505592, 0.0198370311409235, 0.02227851189672947, 0.012512588873505592, 0.014038514345884323, 0.0198370311409235)","(6.103701889514923e-05, 0.00012207403779029846, 4.577776417136192e-05, 7.629627361893654e-05, 4.577776417136192e-05, 6.103701889514923e-05, 0.0004272591322660446, 6.103701889514923e-05, 0.0002441480755805969, 0.00016785180196166039, 1.5259254723787308e-05, 4.577776417136192e-05, 3.0518509447574615e-05, 1.5259254723787308e-05, 4.577776417136192e-05, 6.103701889514923e-05, 7.629627361893654e-05, 3.0518509447574615e-05, 4.577776417136192e-05, 6.103701889514923e-05)","(22.0, 18.5, 21.399999618530273, 18.5, 21.299999237060547, 20.0, 16.299999237060547, 24.200000762939453, 16.399999618530273, 17.5, 27.899999618530273, 20.399999618530273, 24.100000381469727, 28.200000762939453, 24.299999237060547, 20.399999618530273, 19.799999237060547, 24.5, 23.200000762939453, 20.700000762939453)"
2023/08/08/18:17:34.088318,20,"(1, 1, 1, 1)","(10.00701904296875, 13.499862670898438, 14.42457389831543, 20.119327545166016)","(0.05321158096194267, -0.17938534915447235, -0.0494723916053772, -0.11773661524057388)","(-0.17085231840610504, 0.04487030580639839, 0.17430388927459717, 0.10575202852487564)","(0.0, 0.0, 0.004577776417136192, 0.0)","(-25.711843490600586, -28.44019889831543, -40.4248161315918, 5.56962776184082)","(-19.510482788085938, -35.6395149230957, -33.225502014160156, 5.169835567474365)","(0.10391552746295929, 0.2534562349319458, 0.3505050837993622, 0.27481916546821594)","(0.00030518509447574615, 0.0032044434919953346, 0.0070192571729421616, 0.003814813680946827)","(0.0, 3.0518509447574615e-05, 9.155552834272385e-05, 3.0518509447574615e-05)","(36.5, 26.0, 21.399999618530273, 24.299999237060547)"
2023/08/08/18:17:34.128967,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.326974868774414, 9.21048641204834, 10.126041412353516, 11.764884948730469, 13.426618576049805, 14.712973594665527, 15.541550636291504, 16.71803855895996, 18.073060989379883, 20.064393997192383, 20.403148651123047, 22.092348098754883, 23.236793518066406, 24.106571197509766, 24.20270347595215, 25.76830291748047, 28.299814224243164, 29.183324813842773, 29.81963539123535)","(-0.5496612787246704, -0.047171350568532944, 0.05436210334300995, -0.06548380106687546, -0.2772755026817322, -0.17746782302856445, -1.0035417079925537, -0.8974061608314514, -0.8087201714515686, 0.4433339834213257, -0.11476443707942963, -0.5905047655105591, -0.5813005566596985, 0.8556997776031494, 0.8643286824226379, -0.49453213810920715, -0.15158110857009888, -0.4064214527606964, -0.42147406935691833)","(0.1855214685201645, -0.8514811992645264, 0.8655750751495361, -0.8812029957771301, 0.4461143910884857, -1.0785173177719116, -0.13758310675621033, -0.07670138031244278, -0.01687430404126644, -0.2805353105068207, 0.6334575414657593, 0.15158110857009888, 0.1588677316904068, 0.0429527722299099, 0.04813011735677719, 0.23461034893989563, 0.5916552543640137, 0.3163931965827942, 0.3022034466266632)","(0.0, 0.004577776417136192, 0.0, 0.004577776417136192, 0.0, 0.0, 0.013733329251408577, 0.004577776417136192, 0.02288888208568096, 0.0, 0.0, 0.0, 0.0, -0.04577776417136192, -0.2059999406337738, 0.04577776417136192, 0.004577776417136192, -0.009155552834272385, 0.0)","(-28.797266006469727, -41.81035614013672, -21.97943115234375, -39.45738220214844, -33.40861129760742, -26.89596176147461, -13.284707069396973, -4.95315408706665, -16.67836570739746, 11.587878227233887, 7.04672384262085, -10.956145286560059, -11.032441139221191, -1.9196141958236694, -1.6724143028259277, 5.4292426109313965, -18.518630981445312, -14.79537296295166, -15.65904712677002)","(-35.99658203125, -24.610126495361328, -3.381450891494751, -20.65797996520996, -29.609058380126953, -0.29602953791618347, -36.48487854003906, -24.552141189575195, -32.27637481689453, 7.986693859100342, 17.047639846801758, -19.156469345092773, -18.631549835205078, -19.72106170654297, -20.072023391723633, -0.16785180568695068, -10.519730567932129, -16.1961727142334, -17.658010482788086)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.06866664439439774, 0.037690360099077225, 0.037690360099077225, 0.12512588500976562, 0.015259254723787308, 0.16891995072364807, 0.0033570360392332077, 0.037690360099077225, 0.00839259009808302, 0.05081331729888916, 0.037690360099077225, 0.05081331729888916, 0.037690360099077225, 0.011291848495602608, 0.027924437075853348, 0.05081331729888916)","(0.0198370311409235, 0.025025177747011185, 0.0198370311409235, 0.028077028691768646, 0.02227851189672947, 0.02227851189672947, 0.035248879343271255, 0.0157170332968235, 0.0395214706659317, 0.008850367739796638, 0.02227851189672947, 0.012512588873505592, 0.025025177747011185, 0.02227851189672947, 0.025025177747011185, 0.02227851189672947, 0.014038514345884323, 0.0198370311409235, 0.025025177747011185)","(6.103701889514923e-05, 6.103701889514923e-05, 4.577776417136192e-05, 7.629627361893654e-05, 4.577776417136192e-05, 4.577776417136192e-05, 0.00039674062281847, 6.103701889514923e-05, 0.00030518509447574615, 1.5259254723787308e-05, 4.577776417136192e-05, 3.0518509447574615e-05, 9.155552834272385e-05, 0.00010681478306651115, 0.00013733329251408577, 6.103701889514923e-05, 1.5259254723787308e-05, 4.577776417136192e-05, 7.629627361893654e-05)","(21.0, 19.899999618530273, 21.700000762939453, 18.399999618530273, 20.899999618530273, 20.299999237060547, 16.700000762939453, 23.600000381469727, 15.800000190734863, 28.100000381469727, 20.399999618530273, 25.799999237060547, 20.0, 20.799999237060547, 19.200000762939453, 20.399999618530273, 24.200000762939453, 21.100000381469727, 19.0)"
2023/08/08/18:17:34.157822,20,"(1, 1, 1, 1)","(10.00701904296875, 13.499862670898438, 14.392529487609863, 20.133060455322266)","(0.0534033365547657, -0.1810152530670166, -0.04995177313685417, -0.11773661524057388)","(-0.17075644433498383, 0.0436239093542099, 0.1739203780889511, 0.10565615445375443)","(0.0, 0.0, 0.0, 0.0)","(-25.79424476623535, -28.150272369384766, -41.035186767578125, 5.590991020202637)","(-19.595935821533203, -35.55101013183594, -33.835872650146484, 5.191198348999023)","(0.10391552746295929, 0.2534562349319458, 0.3801080286502838, 0.27481916546821594)","(0.00030518509447574615, 0.0028992583975195885, 0.007629627361893654, 0.0035096285864710808)","(0.0, 3.0518509447574615e-05, 0.00013733329251408577, 3.0518509447574615e-05)","(36.5, 25.5, 20.899999618530273, 24.299999237060547)"
2023/08/08/18:17:34.198930,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.34528636932373, 9.192174911499023, 10.121463775634766, 11.760307312011719, 13.454085350036621, 14.671772956848145, 16.772972106933594, 18.42097282409668, 20.059816360473633, 20.403148651123047, 22.051149368286133, 23.021636962890625, 24.124881744384766, 25.887325286865234, 26.88070297241211, 27.59025764465332, 28.322702407836914, 28.597370147705078, 29.709768295288086)","(-0.5484148859977722, -0.8482213616371155, 0.054074473679065704, -0.060977596789598465, -0.2768919765949249, -0.1751667708158493, -0.8997071981430054, -0.7627952098846436, 0.44295045733451843, -0.11476443707942963, -0.6047903895378113, -0.5922305583953857, 0.8596307039260864, -0.4960661828517914, -0.4941486418247223, -0.4578113555908203, 1.0876256227493286, -0.42751431465148926, -0.4440051019191742)","(0.18667198717594147, -0.04544556885957718, 0.8650956749916077, -0.8755462765693665, 0.44640204310417175, -1.0737234354019165, -0.078139528632164, 0.013326864689588547, -0.28091880679130554, -0.9603971838951111, 0.13787072896957397, 0.14937593042850494, 0.04506206139922142, 0.2331721931695938, 0.2349938601255417, 0.2674960494041443, 0.18082350492477417, 0.2970260977745056, 0.2806311845779419)","(0.0, 0.0, 0.0, 0.013733329251408577, -0.004577776417136192, 0.0, 0.0, 0.009155552834272385, 0.0, 0.0, 0.009155552834272385, -0.009155552834272385, -0.04119998961687088, 0.05951109528541565, 0.004577776417136192, 0.004577776417136192, 0.0, 0.004577776417136192, -0.009155552834272385)","(-28.69655418395996, -24.65895652770996, -22.02215576171875, -40.3515739440918, -34.28754425048828, -27.11264419555664, -4.461806297302246, -14.77706241607666, 11.020234107971191, 7.04367208480835, -15.692617416381836, -11.688589096069336, 1.5900143384933472, 0.4028443396091461, -10.461745262145996, -12.253181457519531, 6.796472072601318, -13.083285331726074, -16.26331329345703)","(-35.895870208740234, -41.859188079833984, -3.4211249351501465, -22.550127029418945, -30.487991333007812, -0.7141331434249878, -24.26221466064453, -28.1777400970459, 7.4190497398376465, 28.843042373657227, -24.292734146118164, -19.888912200927734, -16.608173370361328, -5.194250106811523, -16.061891555786133, -16.25110626220703, -19.000823974609375, -15.482039451599121, -19.461652755737305)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.09277626872062683, 0.037690360099077225, 0.037690360099077225, 0.011291848495602608, 0.06866664439439774, 0.004577776417136192, 0.037690360099077225, 0.027924437075853348, 0.00839259009808302, 0.027924437075853348, 0.05081331729888916, 0.037690360099077225, 0.00839259009808302, 0.06866664439439774, 0.037690360099077225, 0.037690360099077225)","(0.0158696249127388, 0.019989624619483948, 0.0158696249127388, 0.025177771225571632, 0.017853328958153725, 0.017853328958153725, 0.011291848495602608, 0.022431105375289917, 0.0079348124563694, 0.017853328958153725, 0.0158696249127388, 0.010071108117699623, 0.0158696249127388, 0.019989624619483948, 0.017853328958153725, 0.010071108117699623, 0.022431105375289917, 0.017853328958153725, 0.017853328958153725)","(6.103701889514923e-05, 0.00013733329251408577, 4.577776417136192e-05, 9.155552834272385e-05, 4.577776417136192e-05, 4.577776417136192e-05, 6.103701889514923e-05, 0.00013733329251408577, 1.5259254723787308e-05, 4.577776417136192e-05, 6.103701889514923e-05, 3.0518509447574615e-05, 9.155552834272385e-05, 7.629627361893654e-05, 6.103701889514923e-05, 1.5259254723787308e-05, 0.0003509628586471081, 6.103701889514923e-05, 6.103701889514923e-05)","(21.299999237060547, 19.100000381469727, 21.700000762939453, 17.299999237060547, 20.100000381469727, 20.399999618530273, 24.200000762939453, 18.399999618530273, 27.299999237060547, 20.399999618530273, 21.799999237060547, 25.600000381469727, 21.799999237060547, 19.299999237060547, 21.0, 25.5, 18.5, 20.0, 20.5)"
2023/08/08/18:17:34.238329,20,"(1, 1, 1, 1, 1)","(10.00701904296875, 13.499862670898438, 14.589373588562012, 20.119327545166016, 26.87154769897461)","(0.0534033365547657, -0.17957711219787598, -0.04813011735677719, -0.11773661524057388, -0.03585789352655411)","(-0.1706605702638626, 0.04467855393886566, 0.17593379318714142, 0.10565615445375443, 0.18839776515960693)","(0.0, 0.0, 0.004577776417136192, 0.0, 0.01831110566854477)","(-25.75762176513672, -28.290658950805664, -40.3515739440918, 5.5787835121154785, -39.6130256652832)","(-19.55626106262207, -35.49302673339844, -32.953887939453125, 5.178990840911865, -30.814538955688477)","(0.10391552746295929, 0.23361918330192566, 0.3801080286502838, 0.27481916546821594, 0.618152379989624)","(0.00030518509447574615, 0.0027466658502817154, 0.009308145381510258, 0.004119998775422573, 0.03082369454205036)","(0.0, 1.5259254723787308e-05, 0.00013733329251408577, 3.0518509447574615e-05, 0.00079348124563694)","(36.5, 26.100000381469727, 20.899999618530273, 24.299999237060547, 14.600000381469727)"
2023/08/08/18:17:34.278752,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.34070873260498, 9.256263732910156, 10.116886138916016, 11.755729675292969, 13.426618576049805, 14.680929183959961, 16.69057273864746, 18.041017532348633, 20.050661087036133, 20.40772819519043, 22.22968292236328, 23.13150405883789, 24.069948196411133, 24.513992309570312, 25.667593002319336, 26.45954704284668, 27.57652473449707, 28.286081314086914, 28.70265769958496)","(-0.5490860342979431, -0.8536863327026367, 0.05445798113942146, -0.06510029733181, -0.2716187536716461, -0.17785131931304932, -0.9000906944274902, 0.7773684859275818, 0.44314223527908325, -0.11486031860113144, -0.6160079836845398, -0.5997089147567749, 0.8561791777610779, -0.5329787135124207, -0.4934774935245514, -0.49769607186317444, -0.4571402370929718, 1.0872420072555542, -0.40853071212768555)","(0.18600085377693176, -0.048609498888254166, 0.8656709790229797, -0.8805318474769592, 0.4531134068965912, -1.0805306434631348, -0.07833128422498703, 0.35129231214523315, -0.2807270586490631, -0.9603971838951111, 0.1276119202375412, 0.1426645666360855, 0.04324040189385414, 0.1999988555908203, 0.23556911945343018, 0.2311587780714035, 0.2676878273487091, 0.5636592507362366, 0.3145715296268463)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004577776417136192, 0.004577776417136192, -0.07324442267417908, 0.0, 0.05951109528541565, 0.01831110566854477, 0.004577776417136192, -0.004577776417136192, 0.009155552834272385)","(-28.968168258666992, -25.012969970703125, -21.942808151245117, -39.36277389526367, -34.66597366333008, -27.73217010498047, -5.081331729888916, -20.310068130493164, 10.843226432800293, 7.034516334533691, -11.700796127319336, -9.961241722106934, 0.44862207770347595, -10.01007080078125, -2.2522659301757812, -11.56651496887207, -10.559404373168945, 5.56352424621582, -15.637683868408203)","(-36.167484283447266, -42.41462326049805, -3.3417768478393555, -20.563371658325195, -30.46357536315918, -0.9308145642280579, -24.88174057006836, -31.30893898010254, 7.242042064666748, 28.833887100219727, -20.70070457458496, -18.561357498168945, -17.346721649169922, -17.011016845703125, -8.053834915161133, -17.365032196044922, -14.35895824432373, -13.434247970581055, -17.038484573364258)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.09277626872062683, 0.037690360099077225, 0.037690360099077225, 0.011291848495602608, 0.22797326743602753, 0.004577776417136192, 0.037690360099077225, 0.02075258642435074, 0.00839259009808302, 0.02075258642435074, 0.02075258642435074, 0.06866664439439774, 0.037690360099077225, 0.006256294436752796, 0.09277626872062683, 0.037690360099077225)","(0.017242958769202232, 0.021668141707777977, 0.017242958769202232, 0.027314066886901855, 0.019379254430532455, 0.019379254430532455, 0.012207403779029846, 0.038605913519859314, 0.008697775192558765, 0.019379254430532455, 0.01541184727102518, 0.010986663401126862, 0.01541184727102518, 0.01541184727102518, 0.024414807558059692, 0.019379254430532455, 0.009765923023223877, 0.027314066886901855, 0.019379254430532455)","(6.103701889514923e-05, 0.00013733329251408577, 4.577776417136192e-05, 9.155552834272385e-05, 4.577776417136192e-05, 4.577776417136192e-05, 6.103701889514923e-05, 0.00027466658502817154, 1.5259254723787308e-05, 4.577776417136192e-05, 4.577776417136192e-05, 3.0518509447574615e-05, 7.629627361893654e-05, 4.577776417136192e-05, 9.155552834272385e-05, 6.103701889514923e-05, 1.5259254723787308e-05, 0.0004272591322660446, 6.103701889514923e-05)","(21.700000762939453, 19.100000381469727, 21.399999618530273, 17.899999618530273, 20.5, 20.600000381469727, 24.299999237060547, 14.899999618530273, 27.5, 20.299999237060547, 22.5, 25.799999237060547, 22.299999237060547, 22.200000762939453, 18.600000381469727, 20.700000762939453, 26.700000762939453, 17.200000762939453, 20.299999237060547)"
2023/08/08/18:17:34.308113,20,"(1, 1, 1, 1)","(10.016175270080566, 13.499862670898438, 14.397107124328613, 20.110172271728516)","(0.05321158096194267, -0.17938534915447235, -0.04851362109184265, -0.11773661524057388)","(-0.17085231840610504, 0.04487030580639839, 0.1752626597881317, 0.10565615445375443)","(0.0, 0.0, 0.0, 0.0)","(-25.690481185913086, -28.565324783325195, -40.949737548828125, 5.5818352699279785)","(-19.489120483398438, -35.76464080810547, -33.75041961669922, 5.182043075561523)","(0.10391552746295929, 0.23361918330192566, 0.3801080286502838, 0.27481916546821594)","(0.00030518509447574615, 0.0025940733030438423, 0.008697775192558765, 0.0039674062281847)","(0.0, 1.5259254723787308e-05, 0.00013733329251408577, 3.0518509447574615e-05)","(36.5, 26.200000762939453, 20.600000381469727, 24.100000381469727)"
2023/08/08/18:17:34.351672,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.34528636932373, 9.260841369628906, 10.121463775634766, 11.751152038574219, 13.449506759643555, 14.690084457397461, 16.617328643798828, 18.498794555664062, 20.046083450317383, 20.403148651123047, 22.67830467224121, 22.994171142578125, 24.152347564697266, 25.685903549194336, 27.30185890197754, 28.26776885986328, 28.931547164916992)","(-0.5463055968284607, -0.861739993095398, 0.05436210334300995, -0.05493736267089844, -0.2700847387313843, -0.1777554452419281, -0.9023917317390442, -0.8022964596748352, 0.4428545832633972, -0.11476443707942963, -0.6090089678764343, -0.605557382106781, 0.8645204305648804, -0.4897383153438568, -0.47104236483573914, 1.1098690032958984, -0.41447508335113525)","(0.18849363923072815, -0.05196518450975418, 0.8655750751495361, -0.8661503195762634, 0.45483916997909546, -1.0791884660720825, -0.07976943254470825, -0.013039235025644302, -0.28101468086242676, -0.9603012800216675, 0.13336452841758728, 0.13691195845603943, 0.04832186922430992, 0.2390206754207611, 0.2545526921749115, 0.19041118025779724, 0.30824366211891174)","(0.004577776417136192, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.004577776417136192, 0.004577776417136192, -0.06866664439439774, 0.09613330662250519, 0.0, 0.009155552834272385, -0.004577776417136192)","(-28.760643005371094, -24.945829391479492, -22.02825927734375, -38.62117385864258, -34.745323181152344, -27.8298282623291, -4.919583797454834, -12.08533000946045, 10.980559349060059, 7.098605155944824, -14.468825340270996, -10.702840805053711, 0.23499251902103424, -0.3265480399131775, -13.9194917678833, 8.380382537841797, -14.505447387695312)","(-35.9599609375, -42.54585266113281, -3.4272286891937256, -21.021148681640625, -30.545976638793945, -1.2298959493637085, -24.719993591308594, -27.484970092773438, 7.382427215576172, 28.89797592163086, -23.267311096191406, -19.501327514648438, -18.16156578063965, -6.125064849853516, -18.317209243774414, -17.81670570373535, -16.104618072509766)","(0.02075258642435074, 0.05081331729888916, 0.027924437075853348, 0.06866664439439774, 0.037690360099077225, 0.037690360099077225, 0.015259254723787308, 0.05081331729888916, 0.004577776417136192, 0.037690360099077225, 0.027924437075853348, 0.011291848495602608, 0.06866664439439774, 0.037690360099077225, 0.037690360099077225, 0.05081331729888916, 0.037690360099077225)","(0.017090365290641785, 0.024109622463583946, 0.01907406933605671, 0.02700888179242611, 0.02151555009186268, 0.02151555009186268, 0.015259254723787308, 0.024109622463583946, 0.009613330475986004, 0.02151555009186268, 0.01907406933605671, 0.013580736704170704, 0.02700888179242611, 0.02151555009186268, 0.02151555009186268, 0.024109622463583946, 0.02151555009186268)","(4.577776417136192e-05, 0.00013733329251408577, 4.577776417136192e-05, 7.629627361893654e-05, 4.577776417136192e-05, 4.577776417136192e-05, 6.103701889514923e-05, 0.00012207403779029846, 1.5259254723787308e-05, 4.577776417136192e-05, 6.103701889514923e-05, 3.0518509447574615e-05, 0.00016785180196166039, 6.103701889514923e-05, 6.103701889514923e-05, 0.00030518509447574615, 6.103701889514923e-05)","(22.200000762939453, 19.200000762939453, 21.600000381469727, 18.899999618530273, 20.200000762939453, 20.100000381469727, 23.899999618530273, 19.100000381469727, 27.700000762939453, 20.399999618530273, 21.5, 24.899999618530273, 19.0, 20.100000381469727, 20.600000381469727, 19.399999618530273, 20.100000381469727)"
